"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAM30b5c6c54cf7","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMd7d57ee3a863","SAM065890737112","SAMb470eb8f04be","SAM203dcf14f927","SAMd3bd67996035","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"CEBPD",-1.3431735018843,-1.69990045597788,-0.454235121627804,-1.74471894176613,-2.41133274628284,-0.251834696538637,-2.21981389441531,-0.852922877315871,-1.66360560933107,-2.09206177610274,-1.53133316288946,-1.64246359872046,-1.29159476081873,-1.76286747134543,-1.59292349484905,-1.95223670748941,-1.87562613663889,-1.84763952941413,-1.28205629275814,-0.798910940893591,-1.44785625271849,-1.25883320972507,-1.64521896590174,-1.73638131967948,-0.994755194671672
"CEBPE",-0.943619432740435,-0.298200620652972,0.412558669978228,-0.0314857182901532,-1.38542489655106,0.40553532805169,-0.973708103614677,-0.526997846187222,-0.658849736414206,-0.46587278239166,-0.650663531242569,-0.569607069140234,-0.571217065076592,-0.397764028985435,-0.00195933843313281,-0.83055051817135,0.520707545243787,-0.379801991888554,0.404043757478617,0.624139244001936,-0.707675639677848,0.430508181001335,-0.481026482631012,-0.75433163615242,-0.196066716257859
"CEBPG",-1.7933157198926,-2.11486905466272,-0.224788935908324,-1.32419570272777,-2.92465957060479,0.156451268868924,-2.68254439860411,-1.34226995308072,-2.4327245020805,-2.64185624768365,-1.80693327421987,-2.66891550315381,-1.75806912516761,-2.83889819151362,-2.52645740364387,-3.38735016443114,-1.39837702877819,-2.16106432310626,-2.229546322191,-1.54832540118211,-2.01056355873031,-1.62155743867803,-1.3200425987349,-2.01641784737595,-1.76815653953588
"CEBPZ",1.33270076673056,1.30585083354873,1.38548297060554,1.55160676812538,1.18259417277517,1.73396726641811,0.996653036081288,1.62757940602554,1.7728276392113,0.517880466893502,1.73465754674334,0.572251886490428,1.47300136363147,1.37905597664319,1.88357980750691,1.50868396288447,1.64255877905059,1.94790124473574,0.917014916534788,1.015420260323,1.85929276132741,1.48960922417476,1.33971212558123,1.78484030163096,1.57733830554663
"CHD4",1.09640253881861,2.08519377422578,1.20608445335,1.70456831232953,1.05808326126694,0.983631680170671,1.38652668896984,0.993996985031028,1.7433939441725,1.3233774989315,0.856639918671935,1.78986108872578,1.63006418135469,1.16784790185582,1.46028479995011,1.77236027253907,1.49890064336623,1.25505492397011,1.46592812336149,1.37483426720793,1.19041504709548,0.743294061351833,2.04799195099451,1.25388811705331,1.45457352459293
"CIITA",-2.37420419540972,-1.90934805487879,-1.98100935014661,-1.38472092207402,-0.789178820013851,-1.18661426914797,-1.22358537320953,-1.76000098737117,-1.80431733766212,-1.40830331626693,-1.53284980015552,-0.46695225489561,-1.92754561294634,-1.26140948081947,-1.43695704289227,-1.67158590511765,-2.00636275291818,-1.23697164823404,-1.06599147300731,-1.98306092312197,-1.50793652413383,-1.41012415204186,-1.97352311201525,-1.61557026006867,-1.6224299087456
"CLOCK",0.909233913508775,1.55352429731645,0.607303696968733,1.19262139342404,0.786268489343711,0.886529750287541,0.564438837700353,1.37205690728373,0.92752863645968,0.272455277393963,0.870983414201564,0.0953021259034822,1.08402503896835,0.662673390607772,0.642170653443597,0.944254403586375,1.58276853927542,0.521917762109728,0.849576484180112,0.723668669223289,1.46193134258765,1.17573960386131,1.21539426258671,0.641382026353922,1.13939649960483
"CREB1",-0.660316623298606,-0.688916107849562,-0.756642765622932,-0.119515913279336,-0.953632021161385,0.558111246697397,-0.866733192430787,-0.664026263095509,-0.73822602563247,-1.49719206432592,-0.255043520182949,-0.980438941259484,-0.318454481892636,-1.64214154652439,-0.678511695331194,-0.747062141591282,-0.277883341363805,-0.664809133826303,-1.56329073637522,-1.33627009613992,0.0746377698724265,-0.630001265105895,-0.683753204785172,-0.86265663334208,-0.352387325778488
"CREB3",-0.795890067423295,-0.199763113840047,0.247748601324343,-0.78445838913264,-0.415703943021793,1.03218312029811,-0.320400617961711,-0.161403907910576,-0.461071809896275,-0.623430868325605,0.334562589586512,-0.14493285231767,-0.412020975040575,0.103158317673181,0.266774116380087,0.478669084454818,-0.56110803775868,-0.511016145681086,-0.71099991690551,-0.212539333014093,0.00331141488130399,0.456214559887599,-0.32106930011949,-1.10316425971983,0.210816500528847
"CREB3L1",0.853530059533134,0.756249111759888,0.821640184902761,0.812497619995393,0.587469866699448,0.25569805228563,0.360144127243807,0.816856211884142,0.358981588274716,0.573747657225009,0.620434061927312,0.104047090123852,0.381266170381738,0.526719051443851,0.579707645803147,0.726422170599084,0.834366339641155,0.167151794521291,0.638139941454858,1.03301925115658,0.440103651745086,0.86635204128088,0.818305596323038,0.541440317044848,1.01131179416082
"CREB3L3",-2.15189758118432,-1.6658796700164,-0.332743737374384,-1.49187014407142,-1.94417976108574,-0.381238097435196,-1.74718645654368,-2.17101723892789,-1.86867793206683,-2.5346794499578,-1.51824205495405,-1.92749059020106,-1.59201305163052,-1.53299030225266,-1.78698494543899,-1.90318196536003,-1.84237512027274,-2.39283973517953,-1.79176439892209,-2.41544150852885,-2.16132831130099,-1.5870575534802,-2.01772909199205,-2.18496169229185,-1.48569354371581
"CREB5",-0.26819591679967,0.000820627853950396,0.005528260162882,-0.100963400929048,-0.0378595942067716,-0.366807504449751,-0.243362263345148,0.126344922417059,-0.0570267326574924,-0.086760774508199,-0.226730610301525,0.195613211816479,-0.175345122754561,-0.122655342008099,-0.486599596217252,-0.387277796208338,-0.57102415075804,-0.0828925302782097,0.0423215422826908,0.468204703243181,-0.300434497038275,0.177846741598824,0.0835805989171276,-0.215266179859498,-0.463464915255388
"CREBBP",-0.267893655693884,0.0199113048173358,1.09609245006979,0.0883042910012672,0.860828625986451,0.398891790019273,0.0927118709475167,-0.0529612152162146,0.325255429281132,0.206986162107558,0.434263611952731,0.524844173540198,0.494396851580055,0.249958240766224,0.105848630138726,0.470911434698464,0.0230481749870784,0.358265037433806,0.65313305191839,-0.031439645477192,0.0226436880249955,0.817894700385202,0.029851859275152,0.497086940431837,0.580791730085652
"CREBZF",-1.11695201642347,-1.15749925983076,-1.03128318026713,-0.618363408950728,-0.559983769075373,-0.997384756664393,-0.734414542927614,-1.11833274329718,-1.07129844440895,-1.18475617076132,-0.613399983291874,-0.6409094675508,-0.714513359685048,-0.948380688021268,-1.05229628085616,-0.654554323762518,-0.577944167403041,-0.671494124083768,-0.236728721329341,-0.619688487668558,-1.07645092054089,-0.797706700600479,-1.23704129917996,-0.245216455952625,-0.472957230873315
"CREM",-2.99278852389391,-2.79623881453861,-2.52004362788685,-2.69531289659797,-2.44482660828748,-2.38284702987462,-2.61549646770019,-2.56395995694871,-2.64968353175453,-2.60721759892567,-2.38574963762796,-2.07024799113194,-2.75047876119972,-2.31031448279423,-2.02717845367781,-2.29696551439661,-2.75861098908027,-2.37890421196658,-2.08044553390969,-2.87310745533601,-2.60000183228687,-2.87283676098152,-2.88782005161074,-2.32893827309688,-2.69740432450894
"CRX",-3.24597240096473,-2.7443449401906,-2.58670399772375,-2.83371782852287,-2.8053356374717,-3.03903712461963,-3.08090376783639,-2.84244997952306,-3.03518424638958,-2.45864680717631,-2.81742039999633,-3.43767170208398,-2.89290588356826,-3.46972240403402,-2.72089511230567,-3.46426668087709,-2.93988261517789,-2.98226336940404,-2.40319114224025,-2.35348003507179,-2.95615521157547,-2.45363484528343,-3.08941458353043,-2.92323703949215,-3.66581826303705
"CTBP1",0.17964971476859,-1.98281265287565,-1.51815274783747,-1.71655919498339,-2.38613922353742,-2.70306049916394,-2.01015013821862,-0.819828165135327,-1.89263825640945,-1.90051281140198,-1.34197581348818,-2.09906450614046,-1.82045022338935,-2.40553447960417,-1.74655140521711,-2.09330700760205,-1.90946197132469,-1.74440832338523,-1.46223377807961,-1.73359581847143,-1.01637661263612,-1.76865668206185,-1.48675506289813,-1.72595338785412,-2.28959516740998
"CTBP2",-1.7551098498778,-1.59410927275226,-1.60815932573238,-1.86703494908944,-1.28285442062776,-2.14898152202313,-2.20187956783356,-1.58861715186919,-2.37783956119161,-1.76071965529668,-0.880737419445294,-1.45237342617892,-1.9310444983598,-1.50640234821101,-1.25319444499574,-1.21095249453511,-2.07718509851125,-1.90510056735517,-1.55172748135502,-1.62960838055392,-1.33639002229097,-0.895138391563336,-1.61314715657514,-2.20586186263037,-1.95492666919971
"CTCF",1.59158459621407,0.70726902268834,1.252872450907,1.11203042854715,0.599208160438566,0.85011158049981,0.678936823019741,0.857653511972447,1.06744023270143,0.231172571992271,0.819868256957602,0.720674979789479,0.543727509215311,0.573093752601088,0.593690753168763,1.13342980766687,0.66381619267086,0.997679307162379,0.778940718269777,0.861718994075012,0.561878642477218,1.48544245017113,0.639049472898654,0.99922014937373,1.03358264428199
"CTCFL",0.544066914319707,-0.413508843622495,0.440822835575784,0.752261748912193,0.322128485476118,-0.000290541902506301,-0.0536977732918636,-0.212278589143846,0.273941478834222,-0.106216705232986,-0.211619827968586,-0.406685226889486,0.104487250787711,-0.617470220893148,-0.0705374978214543,-0.267143039998084,0.110116527861505,0.603394688364612,0.169203054243742,0.0969322775673703,-0.319615149654224,0.0062126019429218,-0.079105892473445,0.412978474989507,0.0857731490498627
"CTNNB1",0.0556904321476442,-0.785353836007304,-1.64247014419397,-1.32287053588024,-1.70962022428073,-1.00345762338109,-0.959578179192944,-0.681072986970159,-0.220485342236999,-2.35202039152015,-0.940365256149574,-2.0500019359384,-0.950599997848972,-1.9934104912511,-1.64291486248228,-1.85675889244733,0.0298571709939384,-0.567256388839403,-1.65357314724709,-1.63547795151989,0.511800286483317,-1.40442225186229,-0.614049032301134,-1.21352640621913,-0.266088543268373
"CUX1",2.33050618695583,1.45729187872223,2.33411278644891,1.56381509075518,1.70546700791815,2.29082227670105,1.52530837709927,2.05221795954979,1.55690693082818,1.28247592262751,2.72246121549569,0.837604158236524,1.7114548080328,1.7342858857039,1.67984417553729,1.65420670193765,1.66481303940247,2.41483853732723,1.84195030330938,2.40574534622605,1.99676116351619,2.06137418537613,1.63790690929224,1.76639879787459,2.21649594366738
"CXXC1",-0.280021599568226,-0.397399102802363,-0.947913125830273,-0.753576622629604,-1.41572925257255,-0.0861663970892825,-0.827708926527685,-0.0944005539577485,-0.127006791096726,-0.780191802924108,-0.517742910122086,-0.894490138690878,-0.843715536350509,-1.11318076340826,-0.228203925687865,-0.437352136112912,-0.506791310811334,-0.814531941583601,-0.982037121510374,-1.21716937927858,-0.229120034013773,-0.505482512101244,-0.183386419497852,-0.479894679435127,-1.00410385233577
"DACH1",-0.399273593380014,-0.796376319449268,-0.412399404594467,-1.38606237588076,-1.01195336239926,0.0892158564218004,-0.367271653106612,-1.18943673134379,-0.825086331179734,-0.058519885273706,-0.426571473675282,-0.258100474701367,-0.529478166931028,-0.378425574263932,-0.304827870176876,-0.337432260475478,-0.846760710821683,-0.159290438126631,-0.234146482551554,-0.0983534609427599,-1.01682421557882,-1.18845771476792,-0.871333765655848,-0.763433365589855,-0.677832618988786
"DAXX",-0.0173533429391783,-0.37578927446359,-0.519817850420798,-0.563708817461595,0.202235848147211,-0.646737264861357,-0.250848553187337,-1.08783026955548,-0.513846310920629,-0.0797318814065144,-0.488776893072924,-0.148779906456462,-0.675981093592617,-0.648759050777428,-1.11734047296258,-0.740071674854683,-0.0181218037917888,0.282567688884585,-0.701280986739575,0.0383846434227446,-0.794076606765799,-0.408210625656099,-0.422103564817266,0.251968380888007,0.173471222485682
"DBP",-1.53395114411377,-0.968030998316745,0.519059616557665,-1.08114954630073,-1.68731664876116,-0.872127940270065,-1.53796829582268,-0.891234058951317,-1.33270269022763,-1.34932494080215,-1.19187201812745,-1.59126457191755,-0.660034557467046,-1.13076074718291,-1.31645946894147,-1.45470168764897,-1.76890785840893,-2.17836871953676,-1.80315513880235,-1.63701133196523,-0.925800246602909,-1.35846396239574,-0.655723424352253,-2.12724363868338,-1.39513427254586
"DDIT3",2.85373665224167,2.16634188931777,2.69176056879121,2.47624608998143,2.38607630957862,3.13318827933625,2.28622510160723,2.75333835945411,2.39761029566968,2.3114672028211,2.53687375336068,2.65868930070863,2.47437300768146,2.24253913765337,2.76689459713386,2.24943053769291,2.59099465284331,2.82690139635273,2.45055540675453,2.96499213125935,2.52294068448753,3.17222047407898,2.02666197631793,2.50702979104746,3.1049312332605
"DEAF1",-1.42513396250736,-1.65316524030275,-1.97278244504631,-1.81354374146548,-1.90252552185504,-2.00573172446369,-2.13560130409413,-2.3007277760878,-1.66396707143937,-2.49405532554278,-2.16981833335651,-2.28028029941613,-1.69438676083762,-1.95172957680439,-2.08938287992638,-1.96070419769265,-2.03083706312529,-2.38703716195786,-2.09983498200636,-1.69181274798434,-2.13305909348467,-2.47088577580837,-1.93013000830859,-2.14074537246288,-2.13494370549816
"DLX1",-1.21612578378446,-1.65377895042699,-0.735724938768173,-1.51890088937156,-1.11726188063488,-0.939405264262085,-1.85930652645927,-1.01094691487362,-1.4092476780179,-1.44767594851919,-1.23902640787272,-1.11802440388955,-1.35139634323181,-0.990876137851137,-1.33638381160211,-1.18541387338261,-1.24602657628532,-1.43620148278877,-1.54688355637877,-1.941532040731,-1.05892393249238,-0.957230700359302,-1.46012963657701,-1.36226720866502,-1.67753085046458
"DLX2",-2.44577777010751,-3.42225804863276,-3.39142211306003,-2.77053276526675,-2.59713248310646,-4.10736703425038,-3.4802571557249,-3.54466658906501,-3.56795058896744,-1.82257645623605,-3.04916746007388,-2.92223750558014,-3.21307265988455,-3.3669817451836,-3.32307153384521,-3.04279865500399,-3.38401449868877,-3.1947852670197,-3.35077830048464,-3.19916625504142,-3.58685915363061,-3.61270762216765,-3.39203059081383,-3.83451149248459,-3.83351200088871
"DLX3",-1.50983580551403,-2.23793829631989,-1.92272766517453,-2.7378989555887,-2.53654794038052,-3.06377812504786,-1.96815393475522,-1.89760247289744,-2.4150642782804,-2.48239217794325,-1.79517385300026,-2.90159484593751,-2.65214606754981,-2.92897516272506,-2.71147369680713,-2.58313791389074,-1.75817552779149,-2.41882232501965,-2.91704274741495,-2.95593155273845,-2.54602093929124,-2.68943752434362,-1.78780040018945,-2.48763192997731,-2.25062862720811
"DLX4",0.299492616093266,-0.883742629986695,-0.292463692461789,-0.96765211609006,-0.731472044942754,-0.51477638167449,-0.79855523269869,-0.262457290280969,-0.564261780254468,-0.880077168820567,-0.379967302357104,-0.989855581527181,-0.288341284439184,-0.260159079605445,-0.905829189735882,-0.711674236941197,-0.744692023724288,-0.206857101604824,-0.345119375756997,-0.229083358410769,-0.057720527962643,0.00898811124929037,-1.03325270803878,-0.0520570839710403,-0.354748054157148
"DLX5",-0.323774457252524,-2.04258478899072,-1.4944153919157,-1.52088639875068,-2.34378826324969,-2.67333195051059,-2.00527133082959,-1.8940139161195,-1.95666912635229,-2.60789802176468,-1.43690166617208,-2.84513062833083,-1.8951252877464,-2.80629377229331,-1.81881073542963,-2.27222787381675,-1.37061847428354,-1.76237118878836,-2.50902708961913,-1.81181889674373,-1.64619016845965,-2.16259726475704,-1.6608028271919,-1.75478391710263,-2.08097195247371
"DMAP1",2.69412573950303,2.77921448107003,2.91567233536843,2.81403132161046,3.66662785761001,3.21815624005031,3.37741451089096,3.07040120579461,3.28692066464213,3.03194821377368,2.29990419372091,3.21614342446886,3.13713406928648,3.20814350350393,3.37554842229991,2.98654431809059,3.03588292879787,3.29518662736229,3.37296446923765,3.06397209712678,2.86344954542444,3.14799237732448,2.9586258389467,3.0327841611829,3.17647215985865
"DMRT1",-1.11148381318409,-1.64104072769411,-2.20869523957208,-1.48254976346172,-2.20832442376187,-1.72192852890561,-2.00131555279353,-2.15328280612174,-1.88529368287722,-1.58374511451145,-1.50008941319478,-1.97634778884221,-1.36115201614948,-2.26305391807854,-1.74008581361954,-1.98657613701842,-1.73747144979167,-2.10207419362941,-2.14279976584274,-2.30125008487726,-1.68324846880133,-1.31191123154971,-1.81338162787449,-2.61414221724438,-1.86381635117133
"DMTF1",-0.0774682643029403,0.482123012489713,-0.465513607201836,0.113377559307545,0.867445514600056,0.459229244758463,-0.257092137321987,0.754513337522862,-0.117739780862333,-0.892814243426388,0.675495582743794,-0.0779785460504389,0.277707829537961,-0.417924120468724,-0.0725239015628596,0.346297629018886,0.154870239059724,0.414224076131921,-0.647725075578034,0.377793276643849,0.330695579100022,-0.0501181813583847,0.223848424855948,0.155405256258478,0.626023329398795
"DNMT1",-0.415500713185277,0.662995103445916,0.627380717712353,0.165395537652415,0.0766408070190105,0.647362597284415,-0.110955775020535,-0.206439855242247,0.051197986524179,0.0639630630108396,0.612728142770875,0.0919955349560861,0.188778490078891,0.36128922719382,-0.396663780861257,0.18647775920365,0.16035388549364,0.263811668185069,-0.0581837509078126,0.0191623298114889,0.0750074931200213,0.539066575029828,0.113824773340563,0.241337590794213,-0.181644047304759
"DNMT3A",0.0433166061597985,-0.639947829281821,-0.2017947815388,-0.343741765966826,-1.05832213325199,-0.934685552546274,-1.01447749660996,-0.626170174779849,-0.762821162164464,-0.215641475295598,-0.335302028720101,-0.702174741288647,-1.49709061473053,-0.702636872347479,-0.559746324244756,-0.886794953847917,-0.702661229933204,-0.480868980354978,-0.215920461083782,-0.800081619219342,-1.1356650451537,-0.894807901671275,-1.07657986192132,-0.398586264820098,-0.639775073836623
"DNMT3B",0.932548007792128,0.850336571191697,0.399869781641044,1.0612568497341,0.941849516398324,-0.0285319786098805,0.368704363433011,0.725078234346363,0.612091608358007,0.766815115396961,1.37687917739146,-0.203321618206458,0.31310029744991,1.03456185641331,0.669838298406863,1.07181435748403,0.773274132269811,0.817876831817206,0.855435235425268,0.807502325120513,0.576449501125783,0.877624286195688,0.716416021802399,0.792434063032727,0.55798881412472
"DOT1L",-0.535950688688072,-0.204652644552871,-0.17926126467211,-0.19381177104164,0.360691848409808,0.114244086013187,-0.268421890600671,-0.0503717665003692,0.163478941957532,-0.485955707048214,0.299827935192064,-0.00828836040663225,-0.252966344288738,0.510484598393657,-0.201296098467841,-0.14527552804862,-0.293068556023845,0.319774527090344,0.447935834035408,-0.66522211674198,0.305197657816755,0.278584751045092,-0.335286852107778,-0.0281136344343756,-0.0190630124712345
"E2F1",3.96248063251831,2.55915994539724,3.63651484678657,3.49060899309288,4.4878843748881,2.78020299447185,2.40124768535248,1.8220591194743,3.22426156443486,4.39291693388112,3.65842753125401,3.23583526785326,3.48115468776984,3.45908565898611,2.86445944037094,3.51425262194502,2.7412254389079,3.44695905370201,3.4090966111419,3.67649590487186,1.6975619038156,3.56209203266469,1.87102434184908,3.88251987402272,3.61958869884822
"E2F2",2.32847329490448,1.70498768752558,2.69298875097132,2.22145147621622,2.79552412643515,2.04989704132948,1.96605208954533,0.963060502083604,1.64988225533744,2.89784161818991,2.45213337944221,2.55848603878048,2.26591532419912,2.45054817225996,2.23236139407963,2.35761381592147,1.7091206872414,2.29564375811383,2.28224331769229,2.88132633973683,1.00413088291942,2.34182798563186,1.45787107454269,2.40229391810849,2.4131873717546
"E2F3",3.20570702514455,2.26866380831406,3.62718837315941,2.81324941438723,3.50915796056649,2.59444034785602,2.15339894294265,1.71230850106368,2.5156641922023,3.49485042579381,3.20362870093275,2.80844535364747,2.90570875952216,2.8599612342801,2.90261709620844,2.96468535351731,2.41103223124697,2.98442263263415,3.13858951803591,3.39014728145202,1.73164422503406,2.94128865577038,1.92296455485432,2.74224837956367,3.1238792064574
"E2F4",4.40690865794984,3.53730951609541,4.84314526474307,4.33584029462199,5.28911802050081,3.93860909094877,3.2285807801759,3.12905273735099,4.07876503434955,5.4935476723892,4.76762028227158,4.56525251966326,4.65394327124699,4.4774541288461,3.60095148852771,4.49445990239928,3.8973224586602,4.36510589073799,4.65131677397047,4.76902753736785,2.94680141424073,3.84201720681836,2.90736277528171,4.79299011615825,4.79681277545771
