"","DeconRNASeq_CBSX.Melanoma.scRNAseq_B.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_MOMF.NBAtlas.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.naive.cells_Subgroup.1.Iteration.2","Macrophages.cells_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M1","CBSX_CCLE.TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","Epidish_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","DeconRNASeq_LM22_Monocytes","Epidish_TIL10_Monocytes","CBSX_TIL10_Monocytes","DWLS_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Monocytes_Subgroup.3.Iteration.2","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK.cells","CBSX_TIL10_NK.cells","CBSX_MOMF.NBAtlas.scRNAseq_NK.cells","NK.cells_Subgroup.1.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_NK.activated","CBSX_LM22_NK.activated","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","CBSX_LM22_NK.resting","DWLS_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","DWLS_TIL10_CD4.cells","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.cells_Subgroup.2.Iteration.2","CBSX_LM22_CD4.memory.activated","DeconRNASeq_LM22_CD4.memory.resting","Epidish_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","DWLS_LM22_CD4.memory.resting","CD4.naive_Subgroup.1.Iteration.1","DWLS_BPRNACan_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","Epidish_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","DWLS_LM22_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.1","CD8.cells_Subgroup.2.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","DWLS_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","Quantiseq_Dendritic.cells","Epidish_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","DWLS_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","DeconRNASeq_BPRNACan_Cancer","CBSX_CCLE.TIL10_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","Endothelial_Subgroup.3.Iteration.1","Endothelial_Subgroup.1.Iteration.2","DWLS_LM22_Plasma","Plasma_Subgroup.1.Iteration.1","Plasma_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","Fibroblasts_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","CBSX_LM22_Mast.resting.cells","DWLS_LM22_Mast.resting.cells","CAF_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Neuroendocrine.cells","Neuroendocrine.cells_Subgroup.1.Iteration.1","CBSX_DWLS.NBAtlas.scRNAseq_Schwann.cells","CBSX_MOMF.NBAtlas.scRNAseq_Schwann.cells","DWLS_MOMF.NBAtlas.scRNAseq_Schwann.cells","Schwann.cells_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.2.Iteration.1","cycling.Neuroblasts_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs","cycling.SCPs_Subgroup.1.Iteration.1","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells","connecting.Chromaffin.cells_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs.1","CBSX_Jansky_signatures_reduced_SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs.1","SCPs_Subgroup.1.Iteration.1","SCPs_Subgroup.2.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_Chromaffin.cells","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells.1","CBSX_Jansky_signatures_reduced_Chromaffin.cells","Chromaffin.cells_Subgroup.1.Iteration.1","Chromaffin.cells_Subgroup.2.Iteration.1"
"NB015",0.00977502268347585,0.444548326500496,0.697982142237114,0.366223154152938,0,0.0134751335665937,0.0105687612691487,0.112704947937732,0.011701553275935,0.227826148538921,0.0272641226397705,0.0752717184394545,0.0784913547173341,0,0.00800245910189845,0,0.115005104136374,0,0.0296924791661601,0.184521371621746,0.234475327691614,0.0347654964329319,0.131134365767259,0,0,0.120543828166169,0.0564523687425041,0.184208742714461,0,0,0.0371361754957237,0.105739787345479,0.0109983729189844,0.0547564578914686,0.0356409879771009,0.147634071326218,0,0.0464705456865674,0,0.0483235674112756,0.141820582780968,0.0331027753353388,0.0406771563069839,0.0950020130783324,0.0317985975246623,0,0,0.115040561551907,0.555451673499504,0,0.564030214869289,0,0,0.0717491397780768,0,0.0175669339522314,0,0.0724986025662794,0.215540989197413,0.140338565222306,0.277004339822204,0,0,0.302017857762886,0.0719761066134054,0.24433091891257,0.145182656011146,0.461087412802192,0,0.157873049616485,0.42024465806667,0,0.00726905720428326,0.101867000278471,0.14325428260861,0.296338084842716,0.283512599187259,0.0801779544286187,0.509220108031648,0.42826024713227,0.161743994903939,0.0858767024452538,0.0163236305101777,0.39879944761934,0.666470812883796,0.810958824899428,0.174439215092938,0.63746890375779,0.402843935031356,0.0236986023237287,0.0904378347791372,0.3256457962508,0.03630026611699,0.120655678014187,0.101457749068856,0.0980725353669452,0,0.0891981534275918,0.0100725141541059,0.0698238489883125,0.234156481989628,0.0641479377871137,0.62614875572611,0.0082190773364595,0.202700940154854,0.0795863739843841,0.106719186635415,0.846907628909063,0,0,0.118587496084693,0,0,0.0199039318301522,0,0.118587496084693,0.00925145737314761,0,0.0712177616550116,0,0.240296975104945,0.0199039318301522,0.0555831891320319,0,0.120336882042427
"NB080",0.00664995127896476,0.252700284518323,0,0.323733413526146,0,0,0,0.156114397376475,0.0110390460197159,0.168780189182431,0.10469029088253,0.0504274533071805,0.097174067722742,0,0,0,0.11086787885404,0.0426655776489083,0.127752512331289,0.146173012326888,0.230514316451719,0,0.0950585142721819,0,0.0375596852439583,0.0730619752243654,0.0511901541964631,0.862331310012823,0,0.251459679313169,0.0400227318101619,0.103512806017593,0.03818088308177,0.067349627940755,0.0267142523251391,0.0796334107653409,0,0.00366045428702603,0,0.0362939559071119,0.132895213165944,0.0208387484488437,0.0376431107997564,0.110017742552655,0.0313627585017776,0,0,0.111228698619887,0.657453013446408,0,0.66874147500525,0.962440314756042,0,0,0,0.00862436139856195,0,0.00646016277882483,0.191703690240637,0.126063826926066,0.179116080985126,0,0,0,0,0.117448402193434,0.103198977349227,0.158947722289233,0,0.0500487426120143,0.239415244133604,0.060234036021911,0.0883777761101113,0.13323581322387,0.0819538988324088,0.14628676547528,0.176218761639767,0,0.713299765379478,0.446082488474354,0.0305923913734046,0.053575561706287,0.0219875434819458,0.427066549858355,0.926938024775635,0.857062367847018,0.150466449562174,0.379959639422637,0.461942084996387,0,0.123147921235327,0.367719136939079,0.0383286677275783,0.108502926136034,0.0904408308071257,0.0958810764657293,0.00496913303176087,0.109153719234396,0.00664200967159424,0.0722564169001275,0.457293741383973,0.0298927712871393,0.558601800867748,0.0613190911994095,0.150346153357454,0.0735635627528186,0.0908249366813737,0,0.741627646349835,0.741627646349835,0.250481147406922,0,0.0918137258715833,0.0638498232402511,0.120995747669316,0.250481147406922,0.0615208945688901,0,0,0.0918137258715833,0.221816590844381,0.0638498232402511,0,0.120995747669316,0
"NB081",0,0.546276624726097,0.701304534249501,0.530585082447654,0,0.00219245760702547,0.0235992777863746,0.145273145232449,0.0379635093266622,0.194194645630718,0.0545359792446626,0.0699864092105219,0.0907308377104981,0.0236717790872938,0.0146879496538969,0.204777814065511,0.0845403072702155,0.311224518431359,0.146410366614785,0.370157173540649,0.430387873582789,0,0.185131500807955,0.0505254262733786,0,0,0.0560477033013407,0,0,0,0.0414127265120467,0.215285533181399,0.00267098887193902,0.0280456539802655,0.0638645263904788,0.0611149838977413,0,0,0,0.063762426889607,0.114021068368249,0.0405090871196237,0,0.0416450310355667,0,0.024228878092371,0,0.0970946100081082,0.345262605925304,0,0.246541174875337,0,0,0,0.00391053432946672,0.0104853069789721,0,0.0310628921789141,0.196252574922264,0.117493075990533,0.200339005786004,0,0,0.298695465750499,0,0.129133689794784,0.0546833402313643,0.189899954413975,0,0.0568844629268373,0.197946484007577,0.0169789116343171,0.150624049641593,0.150014981810412,0.0410676349795812,0.0187770358294431,0.0119299755109352,0.0430081772133521,0.418874132033604,0.266585218316169,0.0593224374327896,0.0562857159203159,0.0743677043122417,0.460772962332961,0.914475759514905,0.871241465170946,0.0871352554089488,0.451422741167481,0.251627532260706,0,0.0621790173448327,0.357963930398867,0.0196673029580178,0.0945166004909065,0.0948002962340217,0.0779500560375841,0.189282550340616,0.0992382711894278,0,0.0668380063801001,0.497038973757637,0.0441579847045791,0.463374968658028,0.0689441781093716,0.144937121666764,0.070995116753313,0.0914216391119147,0,0.481265020018221,0.481265020018221,0.239243418788223,0,0,0.429086023237883,0.301857443242933,0.239243418788223,0.0896489567438961,0,0,0,0.316265746407935,0.429086023237883,0,0.301857443242933,0.0206600808859068
"NB082",0,0.602180653478497,0.607492419094599,0.307924053963179,0,0,0.00265396318717829,0.117723840065746,0.0246087479515396,0.183291544207864,0.0939653276334769,0.0707183758505216,0.113109292346905,0,0.0359112674417901,0.00637903557940275,0.0822390313589887,0.0770648982000589,0.281295709182421,0.19825081748125,0.233644445736356,0,0.102981282271449,0.102898559149773,0,0,0.0675455002921646,0.632109936962328,0.198375314985021,0,0.0206301982820626,0.188049106586803,0.036014502467726,0.0571680876587015,0,0.0889008323478653,0,0.130937698831079,0,0.0996458898057093,0.0921722368549994,0.0428941254846327,0.0162892611151951,0.0803347651183511,0.0083394818489026,0.00960895389489389,0.0546404608161023,0.109984828121398,0.341924036786379,0,0.487692820463842,0.0521559728553159,0,0,0.0002151078249867,0.0304572850201947,0,0.0488131174296385,0.212355835904032,0.115955644447453,0.221509315988007,0,0,0.340351608050086,0,0.104323743901517,0.0442246295021617,0.184544169418994,0,0.0807589623262445,0.331996706691132,0.0605524813029527,0.138654506868152,0.160514763813986,0.0451501260556876,0.142283898053197,0.261101160365795,0.0562146199989842,0.315935056286313,0.336191695490908,0.0405889981682276,0.021382804059449,0.0663304896843805,0.404170726586378,0.917926057154355,0.832462620832613,0.142378056570463,0.600597887028536,0.299808797127049,0,0.0451652675570677,0.311892025466975,0.0306531820680167,0.0765502849607209,0.0887642729530851,0.093770443205701,0.00165691772253873,0.0655753424568762,0,0.0113494585673622,0.285015715999382,0.0613475196705235,0.618760997808879,0.00750795395228112,0.156910766884454,0.0459370184237731,0.0510496075539651,0.408013491910243,0.0098881515498426,0.0098881515498426,0.199148011719379,0.148671274144646,0,0.213301346583446,0,0.199148011719379,0,0.148671274144646,0,0,0.318745510715672,0.213301346583446,0.230013887361665,0,0.117829686427723
"NB083",0.00697038855564358,0.48067501987209,0.491258302372775,0.245354166565959,0,0.00184161982438989,0.00040871756366125,0.093835583886666,0.0157308783021457,0.15536574495379,0.0324079056506238,0.0932545899922247,0.0810226048484356,0,0.0217928176159662,0,0.0915617579887432,0.0685869370578668,0,0.178576067171277,0.272210745958792,0.0116546327517658,0.0911186311544571,0.0347965499138083,0,0,0.0391900683497818,0.163877805804261,0.491713229045113,0,0.0252603817824969,0.068635472530099,0.0162417394003967,0.0474412556529328,0.00931671390574376,0.0947821095508271,0,0.0739497681856908,0,0.0783076279785615,0.110382736944664,0.0844750905450903,0.095759355627739,0.118249098166603,0,0,0.0245437595910992,0.108967403104305,0.51932498012791,0,0.68135717935519,0.138140459815155,0.146891295018712,0,0.0912636631565763,0.413669886659772,0,0.0497509563583403,0.207849776234199,0.0937488280405944,0.189550779641123,0,0,0.37060123781207,0,0.235498856095637,0.205903388685246,0,0,0.0871697377833997,0.266879453612666,0.161378977637386,0.169353603378715,0.145397540718173,0.067598050292099,0.176894640344766,0,0.0960742089222088,0.0058087584939141,0.50994532502437,0.0725455493347407,0.0497590221194339,0.0585021114025316,0.426168157994424,0.889277198226114,0.851910557976606,0.2007474308157,0.52394855581501,0.292767023081467,0,0.0324229056180169,0.274356874414381,0.00526867897967878,0.0862130241869202,0.108743938705213,0.102222530782836,0.028438254573906,0.097909452137699,0.0154000930700407,0.0249878234526974,0.292429884538895,0.0551188400797719,0.607000366795938,0.0273270489263321,0.260883020354846,0.0593359326706239,0.070680757814025,0.42708334588864,0.0681352524303948,0.0681352524303948,0.192814696141389,0.13600378076676,0,0.180812766030821,0,0.192814696141389,0,0.13600378076676,0,0,0.311966705539575,0.180812766030821,0.190645812663219,0,0.210257636704409
"NB087",0,0.726509965591331,0.852452417166118,0.433749593619808,0,0.00572389747220155,0.029100338562627,0.183394542274462,0.0519742317723916,0.179966664044505,0.0314479936072597,0.146460395676791,0.0566180869419027,0,0.0247070925017294,0,0.0841687442026467,0.395541854353138,0.287782010293563,0.370462936634003,0.322486597584866,0.0918521575918125,0.200059375172591,0.107450841385736,0.0528939578418859,0.146877634076801,0.0649290209166419,0.277133683635171,0,0.0676338242031129,0.0580580278986188,0.253421804246219,0.0351880466771147,0.0566684489494975,0,0.101921226690213,0,0.03283676666049,0,0.0679220874412041,0.0917640890891461,0,0,0.0284580564431623,0.0260800552346194,0.0383133496553564,0.0948440721165877,0.0966746627136621,0.136201273267136,0,0.252497320211389,0,0.0497423969318854,0,0.101995247709887,0.133101337915196,0,0.095135261922756,0.181293440623034,0.203797089240449,0.0700023125873689,0,0,0.0946536249919963,0,0.0397127925541904,0.176494530577373,0.176748953720074,0,0.0764451744463815,0.279390953087416,0.0531952846562604,0.0659385310813255,0.0926780430936845,0.0457533711050157,0,0.030330033475204,0,0.333637665258894,0.267288477989781,0.0424629472144703,0.0105812790249124,0.0480872030006857,0.426112950891291,0.853122365923199,0.795481108292456,0.0596446868089442,0.466851471716152,0.233609786085055,0.0637242730950883,0.0639282907273281,0.400877622234889,0.0204186926294162,0.0354182323562717,0.067146283816306,0.0669711593908129,0.136504327315386,0.0386668534270609,0.0525816253438975,0.0308957145601759,0.366415670459549,0.0222767894346303,0.460733783352181,0.0730241946096269,0.174611137103852,0.0454158107590251,0.039108480726909,0.246850520815434,0.564013482694658,0.564013482694658,0.231212967128301,0,0,0,0.0574606739001865,0.231212967128301,0.0765834433559836,0,0,0,0.279754313905546,0,0.112552553133924,0.0574606739001865,0.0319676129395858
"NB090",0,0.808539512255715,0.682393000104295,0.492444992869475,0,0,0.0146873419495419,0.162899183584382,0.0492111626950428,0.168454180459446,0,0.0878014175091339,0.0742977651367273,0.00441418738700846,0.0259376013915605,0.181828989559006,0.097721780345775,0.0426479796146132,0,0.1037000029045,0.261568241812546,0.0151746261176842,0.105951100183705,0,0,0.0751507794093118,0.0604698651660885,0.355248357689586,0.779459214572702,0.208687305616924,0.028549142284627,0.140648407215586,0.0438474416258774,0.0333222617083936,0,0.0896968779355197,0,0.0378410633396094,0,0.082515833408891,0.0891050714421499,0.0547645935585088,0,0.0216519048450178,0,0.0261117437069296,0.0682311864354895,0.0962631489494787,0.102298749056414,0,0.416781201652695,0,0,0,0.0624284251985606,0.0161638710502627,0,0.0224886342794195,0.130937760875773,0.124908820528607,0.137651031847475,0,0,0.317606999895705,0.0247111157064916,0.0962518194111074,0.140669067556135,0.0826867873264999,0,0.11259673476968,0.268763278296442,0.136663415217068,0.143761333792812,0.19367944446303,0.0977957648801099,0.0503258439412588,0.156971890815285,0,0,0,0.06964462560298,0.0670881232935221,0.0884720077243338,0.456254824149647,0.831400767323682,0.851149663914888,0.137716776299749,0.431665443677911,0.260277480578072,0.00140759163069808,0.0663461515165872,0.329474125211799,0.0354624899747042,0.0873938997901428,0.0996804193238872,0.0822568443588881,0.110541406111227,0.0703132175171016,0,0,0.337311627208403,0.0470211459332255,0.529284422345224,0.0446445826437591,0.168902483027673,0.105420348799946,0.0804687403184215,0.478705667559451,0.115541084084657,0.115541084084657,0.237961015171717,0,0,0,0,0.237961015171717,0.0541810830715856,0,0,0,0.331968561878462,0,0.351572165284307,0,0.329242774067581
"NB091",0,0.263407913636719,0.800778809305951,0.368726294988428,0,0.00501635669079714,0.0766035542015231,0.184172610896612,0.199801154249844,0.185309674435633,0.0149012707456614,0.0935960577406654,0.0644830714543005,0.053816189711359,0.0416372107841575,0.09034015277162,0.0597006855582417,0.255836406674762,0.176657884433963,0.261771743790853,0.295103057782429,0.171153114253952,0.186734938904204,0.161771425278543,0,0.243050548187398,0.0811218261568873,0.184241542813251,0.38020768248603,0.158432457714632,0.0974286522514059,0.058011337982244,0.115769641819695,0.0852423027356143,0,0.0651207951832962,0,0,0.218252095815853,0.089977606356008,0.0686410713301039,0,0,0.0707545710644818,0.0156634454845614,0.0589854844403392,0.0196835183166297,0.00859386172492133,0,0,0,0.167538586470688,0.117155627700051,0.19256779734274,0.181215637310363,0.169669940909599,0,0.129667966398861,0.12633179477927,0.246170252006806,0.0948950859603936,0.0266514335542687,0,0.00785038645166934,0.0468173767150128,0.06229223791315,0.0524288185011851,0.108100137589417,0.0735752567386199,0.0869510240820679,0.199735991286273,0.0017445121133068,0.0953432819383569,0.0741631206802773,0.0235500643354873,0,0,0,0,0.113984664064666,0.0857379350385976,0.021940914200222,0.0646946564328614,0.430992297062001,0.209087009216689,0.768568724637774,0.0597307446419514,0.347417222683657,0.171920331018864,0.0658112810884057,0.0849820564194228,0.376277231976872,0.0146317211269669,0.0182434810004036,0.00159174666114953,0.0351051053051853,0.189484965656308,0,0,0.0443686991695328,0.281901887766038,0.00971764989816545,0.221887773737016,0.115468852425785,0.196130854202949,0.116804347574866,0.0804607157303368,0.429004618137543,0,0,0.188064502561687,0,0,0,0.106828700517114,0.188064502561687,0.0995190694242587,0,0.244806060128868,0,0.314101615024798,0,0.325152383544594,0.106828700517114,0.0919640738110716
"NB092",0,0.169406506458898,0.491773766589151,0.351680287212463,0,0,0.0773674112986056,0.180238397499774,0.043948558642391,0.150949617623769,0.0534466817241756,0.0823359586472689,0.101042179624814,0.0608233440077594,0.0443567225351829,0.0805595965287528,0.0632369399353924,0.140405952693744,0.104986835801185,0.142398395532787,0.0629514704083579,0.0666853550303798,0.123993199344068,0.0953073252693059,0,0.0804688194182896,0.0481008063210332,0.170931916873212,0.105855399661979,0.178764832792111,0.0398002958542081,0.051148536145879,0.137719148497594,0.0813946981045868,0,0.0892566369399012,0,0.0459810128989506,0.0850320249629441,0.0963946628883597,0.0635388322414557,0,0.0280485833234285,0.00959417349118216,0,0.0372636230683301,0.0922526198364751,0.0455623038283623,0,0,0,0.346048760780614,0.202865789912296,0.144434060222265,0.196328592340108,0.348524356972839,0,0.129177928039646,0.124860691042258,0.336307345262792,0.152402105157244,0.0332230496332602,0.0316153290166457,0.162177472630235,0.0878307162061333,0,0.069850766894955,0.274044883101012,0.0157100489088995,0.14936562336021,0.310858570306913,0.0297096260026635,0.105646168679913,0.129999092307443,0.0504405155590879,0,0.0098641387212102,0,0,0,0,0.0383275799693084,0.0115319931246781,0.411892842354996,0.504438536999209,0.753863087734638,0.0485005479075227,0.442352919054428,0.250862531117741,0.164143556319904,0.142077232567266,0.44612878052997,0.0177360903510027,0.0265915190020287,0.0267899788314381,0.0353509500802804,0.183701225849671,0,0.00292472791143444,0,0.279894753619407,0.00988205304175983,0.300433499544085,0.00915329657040583,0.113747827087181,0.0441749556384664,0.0200594993583744,0.665153540705257,0,0,0.284334038091877,0.137157464419187,0.033692697677067,0.197688994875556,0.046616446353707,0.284334038091877,0,0.137157464419187,0,0.033692697677067,0.255081230785006,0.197688994875556,0,0.046616446353707,0.0309085631668342
"NB094",0.0125174037551844,0.386265106631382,0.751747989056456,0.651788825264963,0.132267988808761,0.0739088671330537,0.091403534474432,0.21918408432355,0.0261828923866154,0.137195825556929,0.0437445414631794,0.0569494071764788,0.0918177587028842,0,0.0780172370930436,0,0.0899925174350681,0.117272221506361,0.131107717792304,0.157089407763324,0.119942879261857,0.085912988776249,0.127045913150995,0.125149430659738,0,0.229865910990384,0.046970474014166,0.249707131732114,0.23137350337781,0.155726975635323,0.0429014127897835,0.054693007091924,0.115117725321317,0.0745964037746659,0,0.0592358841550497,0,0,0.0810291973963678,0.104397156360524,0.0840902985666512,0.0165199303983995,0,0.0843630846294302,0.0277241760660841,0.04246208598019,0,0.0795070193748236,0,0,0,0.018833091987412,0.259200557816494,0.218419417716473,0.16487732388546,0.370919126135895,0.0270093555655589,0.144949793373279,0.2288651499725,0.251883479257342,0.15423345441612,0,0.00422186670045302,0.229418918956132,0,0.0553093271868206,0,0.080812558803411,0,0.0480293493509071,0.19561793767761,0.0444903344408492,0.13152524812908,0.111485737991113,0,0.029340746357855,0.0553480654944627,0,0,0.154607742314677,0.0531314876390828,0.0104229240139533,0.0125406430304712,0.389427623341398,0.479816694016992,0.743899527443508,0.0726780666314501,0.581446558122527,0.347703872230034,0.0697204406779029,0.143802304537303,0.362230094201131,0.0167976317412472,0.0521670400077529,0.0739398637446996,0.0498350924251889,0.0686171588409053,0,0.00698010562510686,0.00536317324618343,0.24682562121451,0.0438013201589505,0.430407363458002,0.0292464792391706,0.088368370908394,0.0611871770511895,0.0212247213948139,0.512727474926307,0.156919971977157,0.156919971977157,0.249338895822727,0,0.018103721861825,0.0595047918504245,0.195025157060331,0.249338895822727,0.0866311425094096,0,0,0.018103721861825,0.283929944770703,0.0595047918504245,0.127398021513523,0.195025157060331,0.0212944102086927
"NB113",0.0115230594175853,0.525484190016232,0.703599926868696,0.55076141021303,0,0,0.00388181758446282,0.124712581227637,0.0158761283126949,0.225154347657532,0.0679394249204433,0.0763368398979219,0.0815286420221096,0,0,0.00460305855944133,0.0990802489471106,0.346587621642572,0.179857233358216,0.3263183587156,0.473853078253971,0.0398565113551987,0.135906656998859,0,0,0,0.0489576533804037,0.148157202125699,0,0,0.0088905832335449,0.309327681639887,0.00435217627058223,0.0350482674018843,0.0361296759925789,0.0859725733381233,0.00201820005785366,0.0107793008343896,0,0.0455331766404621,0.170370884917043,0.0453351140913286,0.0340489369716184,0.101451486617187,0.0193287078610242,0.00732841351953381,0,0.0985798072735133,0.431976498702599,0,0,0,0,0,0,0.0083897908190548,0,0.0327979898114303,0.256182341257165,0.120335197659834,0.249427941254724,0,0,0.296400073131304,0,0.104160371735972,0.145898158898047,0.454115270618194,0,0.0880868283560605,0.191182792373042,0,0.0129486497856652,0.124331503632172,0.0714999788510225,0.268310690978737,0.369582985427591,0,0.354803178846853,0.279841312010557,0.0241428381002092,0.0693637233228856,0.0604171442067077,0.412932141925963,0.954004434002583,0.835215845514382,0.14221542846076,0.66155600412489,0.284915913200716,0,0.0578759923067532,0.304274180167243,0.0324145421083655,0.124174154435944,0.113994240277613,0.105632945059983,0.00428676069565209,0.118965195854431,0,0.0512157022531536,0.468957245533585,0.0930694593061824,0.629932249680967,0.0150750102004692,0.202862128226877,0.0587848961230931,0.0609005124178414,0.0742881541033642,0.742206541171093,0.742206541171093,0.215980324772655,0,0.0737286834779375,0.0208761193546566,0.133920335095397,0.215980324772655,0.0448007811756602,0,0,0.0737286834779375,0.283509135418039,0.0208761193546566,0.192116558298591,0.133920335095397,0.0271799805289537
"NB136",0,0.79511340209762,0.697411000492096,0.536995360665792,0,0.0374860917805669,0.0486145085897784,0.1619662024628,0.0848056030741935,0.186396812674238,0.0205925570306696,0.1148921133306,0.0682500004359825,0,0.0650128531194958,0.0165900050886361,0.0901351164568374,0.391847640307738,0.194802996412935,0.282875171565049,0.355207848715006,0.0721302687648582,0.196370861511797,0.00654751005100663,0.0407203480993359,0.0846779877550545,0.0659894433979726,0.416432117613125,0.665693568490069,0.401230324670356,0.0677631339235782,0.341661960057409,0.10301769768699,0.0558086403257218,0,0.0583547431224109,0,0,0,0.0657373796262688,0.100188813343176,0,0.00683870833057647,0.0641015634128898,0.0403903952985451,0.0122236708127436,0.00990048707326944,0.117769063994745,0.0624797784188911,0,0,0,0,0,0.0456680652358855,0.0113752323892098,0,0.067788991601956,0.145000045779559,0.161884576064262,0.206782807099497,0,0.0416770024077966,0.261868651408568,0,0.0843422876040214,0.0698232292761375,0.120937068319771,0,0.0586962709827802,0.172131134626715,0.044864976154936,0.0795993954045457,0.109879230557132,0.0623971951018317,0,0.0431931787962557,0,0,0.151586456180014,0.0285760154204825,0.0340706000921438,0.0198993632129923,0.447439908672572,0.828409731983277,0.861063297260093,0.0864631262202765,0.454197997191889,0.260663582530153,0.047494140492498,0.115363085821032,0.379343633379654,0.0221903374980047,0.0449122982240272,0.0376623270402425,0.0541110590676086,0.184281386945619,0.0688261402847139,0.0768176917339419,0.0759356629730303,0.383808020660428,0.0311453181983443,0.427695499122576,0.0482232317444228,0.200170995587108,0.06591250637181,0.0421189992556914,0,0.818945040655774,0.818945040655774,0.315274983822579,0.0380718976370041,0.0934233532500653,0.0470460169952066,0.061808852756569,0.315274983822579,0,0.0380718976370041,0,0.0934233532500653,0.26281668254704,0.0470460169952066,0,0.061808852756569,0.0205114170699449
